"","id","time","study","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57"
"320",8,1,"XRAY",1,2,2,2,2,1,1,2,2,2,1,1,1,1,2,1,1,2,1,1,2,2,1,2,2,2,2,1,1,1,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,1,2,1,1,2,2,1,2,1,2,2,2
"321",7,1,"XRAY",2,1,1,2,1,1,2,2,2,2,1,2,1,1,2,2,1,1,1,1,1,2,1,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2,1,1,1,1,1,2,2,2,1,2
"322",15,1,"XRAY",1,1,2,2,1,1,1,2,1,2,1,1,2,1,1,2,2,1,2,1,1,2,2,2,2,1,2,2,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2,1,1,2,1,2,2,1
"323",27,1,"XRAY",1,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,2,1,2
"324",2,1,"XRAY",1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,1,1,2,1,2
"325",23,1,"XRAY",1,2,1,2,1,1,2,2,2,1,1,2,2,1,2,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,1,1,2,1,2
"326",21,1,"XRAY",2,2,1,2,2,1,2,2,2,2,1,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2
"327",17,1,"XRAY",2,2,1,2,1,1,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,1,1,2,1,1,2,1,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,1,2,1,1,2,2,2,2,1,2,2,2
"328",6,1,"XRAY",1,1,2,2,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,2,1,1,2,1,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1
"329",90,1,"XRAY",2,2,1,2,1,1,1,2,2,2,1,2,1,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2
"330",80,1,"XRAY",1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,2,1,1,1,2,1,2,1,2,2,2,2,1,1,2,1,2,1,1,1,2,1,2,1,1,2,1,2,1,2,1,2,1,1,2,1,1,2,1,2,2,2
"331",46,1,"XRAY",1,1,2,2,2,2,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,2,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,1,1,2,1,2,1,2
"332",66,1,"XRAY",1,2,2,2,1,2,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,2,1,1,2,2,1,1,1,2,1,2,2,1,2,2,1,2,1,2,1,2,2,1,1,2
"333",54,1,"XRAY",1,2,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1,1,2,1,2,1,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,1,2,2,1,1,1,1,2
"334",60,1,"XRAY",1,1,1,2,1,1,2,2,1,2,2,1,1,1,2,1,1,1,1,1,1,2,1,2,1,NA,1,1,2,1,1,1,2,1,2,2,1,2,2,1,2,1,2,2,2,1,1,1,1,1,2,1,2,1,1,2,2
"335",103,1,"XRAY",1,2,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,2,1,1,1,1,2,1,1,2,1,1,2,1,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,1,2,1,1,2,2,2,1,1,1,2,2
"336",120,1,"XRAY",1,1,1,2,1,2,1,2,1,2,1,2,1,1,1,1,2,1,1,1,1,2,2,2,1,2,1,1,1,1,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1
"337",116,1,"XRAY",1,1,1,1,1,1,2,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,2,2,2,2,1,1,2,1,2,2,2,1,2,1,1,1,2,1,2,1,1,1,2
"338",136,1,"XRAY",1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,2,1,1,1,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2,2,2,2,1,1,2
"339",68,1,"XRAY",1,2,1,1,2,2,1,2,2,2,1,2,1,2,2,2,1,1,1,1,1,2,2,2,1,2,1,1,2,2,1,2,2,1,2,2,1,2,1,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2
"340",41,1,"XRAY",1,2,2,1,1,1,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,2,2,2,1,1,1,2,2,1,2,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,2
"341",71,1,"XRAY",2,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,1,1,1,1,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,1,2,1,2,1,1,2,2
"342",42,1,"XRAY",1,2,1,1,1,2,2,1,2,2,1,1,2,1,2,2,1,1,2,1,1,2,2,2,1,2,1,1,2,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,2,2,2,1,2,2
"343",82,1,"XRAY",1,2,1,1,1,2,2,2,1,2,1,1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,1,1,1,2,2,2,1,2,2,2
"344",108,1,"XRAY",1,1,1,2,2,1,2,2,2,1,2,1,1,2,2,2,1,1,1,2,1,2,2,2,1,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,1,1,2,1,1,2,2,1,2,2,2,1,1,1,1,2
"345",72,1,"XRAY",1,2,2,2,1,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,1,2,1,1,2,2,1,1,2,2,1,1,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1
"346",131,1,"XRAY",1,1,1,1,2,2,1,1,1,1,2,1,1,1,2,2,1,2,1,2,1,2,2,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2,2,2,1,2,2,2,1,1,1,2,1
"347",128,1,"XRAY",2,2,2,2,1,2,1,2,1,2,1,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,1,2,2,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,2,2,1
"348",111,1,"XRAY",1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,2,1,1,2,2,1,1,1,1,2,1,2,2,2,1,1,1,1,1,2,2,1,2,2,2,1
"349",64,1,"XRAY",1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,2,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,1,2,1,2,2
"350",56,1,"XRAY",2,2,2,1,1,2,2,1,2,2,1,1,2,1,1,1,2,1,1,1,2,2,2,2,2,2,1,2,1,1,2,1,2,1,2,1,1,2,1,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2
"351",34,1,"XRAY",1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,2,1,1,1,2,2,1,2,2,1,2,1,1,2,1,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,1,2
"352",58,1,"XRAY",2,2,1,2,2,1,2,1,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,1,1,2,2,2,1,1,2,1,2
"353",53,1,"XRAY",1,1,1,2,1,1,1,2,1,2,2,2,2,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,2,2,1,2,1,1,2,1,2,1,2,1,2,2,1,1,2,2,1,2,1,2,2
"354",106,1,"XRAY",1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,NA,1,2,1,2,2,2,1,1,1,2,1,2,2,2,1,1,1,1,2,2,2,2,2,1,2,2
"355",130,1,"XRAY",2,1,2,1,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,2,1,1,1,2,2,2,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,1,2,2,2
"356",109,1,"XRAY",1,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,2,2,2,1,2,1,1,2,2,1,2,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2
"357",45,1,"XRAY",1,1,2,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,1,1,1,1,2,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,1,1,2,1,2,1,1,2,2,1,2
"358",117,1,"XRAY",1,1,2,1,1,1,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,2,2,2,1,1,2,1,1,2,1,2,2,2,2
"359",73,1,"XRAY",1,1,2,2,1,1,2,1,1,1,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,1,1,2,2,1,1,2,1,1,2,2,2,2,1,1,2,1,1,1,2,2,1,1,1,2,2,2,1,1,2,1,2
"360",85,1,"XRAY",1,2,2,1,1,1,2,2,2,2,1,1,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,2,1,2,2,1,1,1,2
"361",139,1,"XRAY",1,2,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,2,1,1,2,1,2,2,2,1,2,2,2,2,1,1,1,1,2,1,2,1,2,1,1,1,2,2,1,1,2,1,2
"362",47,1,"XRAY",1,1,2,2,1,1,1,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,1,2,1,2,1,1,2,2,2,2,2,1,2,2,1,2,1,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,2,2,2
"363",86,1,"XRAY",2,1,2,2,1,2,1,2,2,2,1,1,2,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2
"364",52,1,"XRAY",1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,2,2,1,2,1,1,2,1,1,2,2,1,2,1,2,2,1,1,2,1,2,1,2,1,2,1,1,2,2,1,1,1,2,1,2
"365",63,1,"XRAY",2,2,1,1,1,2,1,2,1,2,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,2,1,2,2,1,2,2,1,1,1,2,2,2,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2
"366",100,1,"XRAY",1,1,2,2,1,1,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,1,1,2,1,2,1,2,2,2,2,1,1,1,2,2,1,1,1,2,2,2
"367",141,1,"XRAY",2,2,1,1,1,2,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2
"368",55,1,"XRAY",1,1,1,1,1,2,1,2,1,2,1,2,1,1,2,2,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,2,1,2,1,2,1,2,2,1,2,2,2,2,2,1,2,1,1,1,2,1,1,1,2,2,1
"369",127,1,"XRAY",1,1,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,1,1,1,2,2,1,1,2,1,2,2,2,2,1,2,1,2,1,2,2,2,1,1,2,2,1,2,1,2,2,1,2,2
"370",69,1,"XRAY",1,2,1,2,1,1,2,2,1,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,1,2,2,1,2,2,1,2,1,2,2,2,1,2,1,1,2,1,2,2,1,2,1,2,2,2,1,2,2,1,2
"371",125,1,"XRAY",1,1,2,1,1,1,2,2,1,2,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,2,1,2,2,1,NA,2,2,2,2,2,1,2,1,2,2,1,2,2,1,2,2,1,1,1,2,2,1,1,2,2,2
"372",118,1,"XRAY",1,2,1,1,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,1,2,1,2,1,2,1,2,2,1,1,2,2,1,1,1,2,2
"373",94,1,"XRAY",1,2,2,1,1,1,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,1,1,2,2,1,1,2,1,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,2,2
"374",113,1,"XRAY",1,1,2,2,1,1,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,1,2,2,2,2,2,1,1,2,1,2,1,1,2,2,2,2,1,2,1,1,1,2,2,1,2,2
"375",67,1,"XRAY",1,1,1,2,1,2,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,2,2,1,2,2,2,1,1,2,2,1,2,2,1,2,1,1,1,1,2,2,2,1,1,1,2
"376",135,1,"XRAY",1,2,1,1,2,1,2,1,1,1,2,2,1,2,2,2,1,1,1,2,1,2,2,1,1,2,1,2,2,1,1,2,2,1,2,1,2,2,2,2,2,1,2,2,1,1,2,1,1,2,2,2,2,2,2,1,2
"377",137,1,"XRAY",1,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,1,1,1,2,2,1,2,2,2,2,2,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,1,2,1,2
"378",91,1,"XRAY",1,2,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,2,1,2,1,2
"379",92,1,"XRAY",2,2,2,2,1,2,1,2,1,2,1,1,1,1,2,1,2,1,2,1,1,2,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,2,2,1,1,1,1,1,2,1,2,1,2
"380",123,1,"XRAY",2,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,1,2,1,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2
"381",115,1,"XRAY",2,2,1,2,1,1,2,2,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,1,1,1,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,2
"382",74,1,"XRAY",1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,1,1,1,2,2,1,1,1,2,2,2,2,2,1,1,2,1,1,1,2,2,1,2,1,2,2
"383",59,1,"XRAY",1,1,2,1,1,1,1,2,1,2,1,1,2,1,2,1,1,2,2,1,1,1,1,2,2,1,2,1,1,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,1,1,1,1,2,2,2,2,1,1,2
"384",138,1,"XRAY",1,2,1,2,2,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2
"385",142,1,"XRAY",1,2,1,1,1,1,2,1,2,2,1,1,1,2,2,2,1,1,1,2,1,2,2,2,1,2,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,1,1,2,2,2,2,1,2,1,2
"386",83,1,"XRAY",1,2,1,2,1,1,2,2,2,2,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1,2,2,1,1,2,1,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,2,2,2,1,2,1,1,1
"387",70,1,"XRAY",1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,1,2,2,2
"388",134,1,"XRAY",2,2,2,1,1,1,1,2,1,2,2,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,2,2,1,2,2,2,1,2,1,2,1,2,2,2,2,1,2,1,2,2,1,2,1,2,2,2
"389",32,1,"XRAY",1,2,1,1,1,1,1,2,1,2,2,1,2,2,2,2,1,1,2,1,2,1,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,1,2,2,1,2
"390",132,1,"XRAY",1,2,2,1,1,1,1,2,1,2,1,1,2,2,2,1,1,1,1,2,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,2,2,2,1,2,1,2
"391",37,1,"XRAY",1,2,1,2,1,2,1,2,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,2,2,2,1,1,2,1,2,2,2,1,2,2,2,1,1,2,1,1,2,2,2,2,2,1,1,2,1,2,1,2,2,1,2
"392",79,1,"XRAY",1,2,1,2,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,1,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2
"393",112,1,"XRAY",1,2,1,1,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,1,1,2,2,2,1,1,2,1,2
"394",36,1,"XRAY",1,1,2,1,1,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,2,1,1,2,1,2,2,1,1,2,1,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1
"395",43,1,"XRAY",1,2,2,1,1,2,1,2,1,2,1,2,2,1,2,1,1,1,1,1,2,2,2,2,1,1,2,1,2,2,2,2,2,1,2,2,1,2,1,1,2,2,2,2,1,1,1,1,1,1,2,1,NA,2,1,2,2
"396",77,1,"XRAY",1,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2
"397",95,1,"XRAY",2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,1,2,1,2,1,2,1,1,2,2,2,1,1,2,1,2
"398",133,1,"XRAY",1,1,2,1,NA,2,1,2,2,2,1,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2
"399",89,1,"XRAY",2,2,1,2,1,1,2,2,1,2,1,1,1,2,2,1,2,1,1,1,1,1,2,1,2,2,2,1,2,1,2,2,1,2,1,2,2,2,1,2,1,1,2,2,1,2,2,1,1,1,1,2,2,2,2,1,2
"400",99,1,"XRAY",1,1,1,2,1,2,1,2,1,2,2,1,2,1,2,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,1,1,2,2,2,1,2,2,2,1,2
"401",104,1,"XRAY",1,1,2,2,1,2,1,2,2,2,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2,2,1,1,2,1,2,2,1,2,2,1,1,2,1,2,2,1,2,1,1
"402",75,1,"XRAY",1,1,1,2,1,1,2,2,2,1,2,2,1,1,2,1,1,2,2,1,1,2,2,1,1,2,1,2,2,1,2,2,1,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2
"403",98,1,"XRAY",1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,1,2,1,2,2,2,1,1,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,1,2,1,1,1,1
"404",49,1,"XRAY",1,1,2,2,1,2,1,2,1,2,1,1,1,1,2,1,2,1,1,1,1,1,2,2,2,2,1,1,1,2,1,1,2,1,2,2,1,2,1,1,2,1,1,2,2,2,2,1,1,1,1,1,2,1,1,2,1
"405",38,1,"XRAY",1,2,2,1,1,2,2,2,1,2,1,1,2,1,2,1,1,2,1,1,2,2,1,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2
"406",88,1,"XRAY",2,2,1,2,1,2,2,2,1,2,2,1,2,1,2,2,1,1,1,1,2,1,2,2,2,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,1,2,2,1,2
"407",119,1,"XRAY",1,1,2,2,1,1,1,2,1,2,1,1,2,1,2,1,2,1,1,1,2,1,2,2,1,2,2,1,2,1,1,2,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2
"408",96,1,"XRAY",1,1,1,2,1,1,1,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,2,2,1,2,1,1,1,1,2,1,2,1,1,1,1,2,1
"409",50,1,"XRAY",1,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2
"410",61,1,"XRAY",1,2,1,1,1,1,2,2,1,2,1,1,1,1,2,2,1,2,1,1,1,2,1,2,2,2,1,1,1,1,1,2,1,1,2,2,2,2,1,1,2,1,2,2,2,1,2,1,1,2,1,2,1,1,1,1,1
"411",121,1,"XRAY",1,2,1,2,1,1,2,2,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,2,1,2,2,1,1,1,NA,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2
"412",97,1,"XRAY",1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,2,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2
"413",65,1,"XRAY",1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,2,2,1,1,2,1,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2
"414",33,1,"XRAY",1,1,2,2,1,1,1,2,1,2,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2,2,2,1,1,2,1,2,1,1,1,1,1,2,1,1,2,1,2,2
"415",140,1,"XRAY",2,2,2,1,1,2,1,2,2,2,1,1,1,2,2,2,1,1,1,1,2,1,2,2,1,1,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2
"416",102,1,"XRAY",2,1,1,2,1,1,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,2,2,2,1,2,1,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2
"417",81,1,"XRAY",1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1,1,1,2,2,1,2,1,1,1,2,1,2,1,1,1,2
"418",62,1,"XRAY",1,1,1,1,1,1,2,2,2,2,1,2,1,2,2,1,1,1,2,1,1,2,2,2,1,2,1,1,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2
"419",107,1,"XRAY",1,1,1,2,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,1,1,2,2,1,1,2,2,2,1
"420",124,1,"XRAY",1,1,1,2,1,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,1,2,1,2,1,1,2,1,1,2,1,2,1,2,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2
"421",101,1,"XRAY",1,2,1,2,1,2,2,2,2,2,1,1,2,1,2,2,1,1,2,1,1,2,2,2,1,2,1,1,2,1,1,1,2,1,2,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,2,1,2,2,2,1,2
"422",48,1,"XRAY",2,2,2,2,1,2,1,1,2,2,2,1,2,2,1,2,2,1,1,1,2,1,2,2,2,2,2,2,1,1,2,1,2,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2
"423",126,1,"XRAY",1,1,1,2,1,2,2,1,2,2,2,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,2,1,2,1,2,2,1,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2
"424",44,1,"XRAY",2,1,1,2,2,2,2,1,2,2,2,1,1,1,2,2,1,1,2,1,1,1,2,2,1,2,2,1,1,1,2,1,2,1,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2
"425",57,1,"XRAY",1,2,1,2,1,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2
"426",105,1,"XRAY",2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,NA,2,2,1,2,2,1,2,2,1,2,1,2,2,2,1,2,1,1,2,1,2,2,1,1,2,1
"427",110,1,"XRAY",1,2,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,1,1,2,1,1,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2
